,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
28,Stay For A While,2AbKro51mAUu7KePC6OkEF,165257,https://open.spotify.com/track/2AbKro51mAUu7KePC6OkEF,0.565,0.528,2,-4.954,0.0261,0.435,0.0,0.102,0.396,134.952
29,Hate The Other Side (with Marshmello & The Kid Laroi),66FgjA5ZQJJuypFG1bc8se,160212,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,0.701,0.65,6,-6.313,0.104,0.291,0.0,0.112,0.647,90.003
30,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,179449,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,0.791,0.587,3,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057
31,"Go Dumb (feat. blackbear, The Kid LAROI and Bankrol Hayden)",64YAQSR4jfmtHeJudcQix2,186459,https://open.spotify.com/track/64YAQSR4jfmtHeJudcQix2,0.793,0.531,7,-8.777,0.0967,0.215,0.0,0.105,0.591,138.496
32,Holding On,6CN7FuZ7o1xle9TNxApGeQ,126443,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ,0.706,0.76,8,-4.702,0.0369,0.0599,1.46e-06,0.202,0.564,95.499
33,Coco (feat. DaBaby),2V6pjeOCuPBVlatcWTXUtP,142000,https://open.spotify.com/track/2V6pjeOCuPBVlatcWTXUtP,0.692,0.774,7,-4.385,0.0872,0.146,0.0,0.155,0.533,98.066
34,Robbery,6Hj9jySrnFppAI0sEMCZpJ,240050,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,0.685,0.692,2,-5.122,0.0457,0.328,0.0,0.153,0.578,159.966
35,shots in the dark (with Trippie Redd),03m2VS3eYqKwbHvEykTYl5,188583,https://open.spotify.com/track/03m2VS3eYqKwbHvEykTYl5,0.58,0.651,6,-5.537,0.0459,0.0275,0.0,0.102,0.562,157.888
36,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,218348,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,0.709,0.662,8,-4.55,0.0766,0.00966,0.0,0.108,0.439,150.046
37,Parked Cars (feat. KYLE & Kota the Friend),3dQIjb8RUcUZJxHCbX5Gs5,216933,https://open.spotify.com/track/3dQIjb8RUcUZJxHCbX5Gs5,0.748,0.527,9,-8.48,0.0754,0.103,0.0,0.243,0.538,142.908
38,NOT SOBER (feat. Polo G & Stunna Gambino),1JXBNvlDEl2epKSJ9EOgKX,216000,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX,0.671,0.639,2,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82
39,apricot skies (feat. Bankrol Hayden),21FrSEBEZQX4RtRZv2dHlt,208101,https://open.spotify.com/track/21FrSEBEZQX4RtRZv2dHlt,0.639,0.776,7,-5.193,0.0736,0.0664,0.0,0.178,0.765,105.986
