,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
52,Jerk-Off - Live,3jK6mKpZLZSIPZRNCYIm3Q,265000,https://open.spotify.com/track/3jK6mKpZLZSIPZRNCYIm3Q,0.226,0.982,2,-5.193,0.207,0.00203,0.757,0.222,0.235,168.099
53,Opiate,6jxVSzwyQflnOfFp7f5EaO,510586,https://open.spotify.com/track/6jxVSzwyQflnOfFp7f5EaO,0.29,0.728,8,-9.929,0.115,0.000495,0.402,0.128,0.0487,162.744
54,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,295293,https://open.spotify.com/track/5iSEsR6NKjlC9SrIJkyL3k,0.63,0.605,0,-8.951,0.0414,0.484,9.29e-05,0.298,0.266,115.277
55,Day 'N' Nite (nightmare),5FEXPoPnzueFJQCPRIrC3c,221266,https://open.spotify.com/track/5FEXPoPnzueFJQCPRIrC3c,0.871,0.44,11,-6.25,0.0761,0.499,4.15e-06,0.114,0.799,137.996
56,Soundtrack 2 My Life,1cdC9TCqyLwAlsw3fVJaJS,235626,https://open.spotify.com/track/1cdC9TCqyLwAlsw3fVJaJS,0.464,0.754,9,-6.653,0.128,0.465,1.57e-05,0.37,0.444,86.501
57,(Don't Fear) The Reaper,5QTxFnGygVM4jFQiBovmRo,308120,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo,0.333,0.927,9,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466
58,Burnin' for You,3fkPMWQ6cBNBLuFcPyMS8s,271000,https://open.spotify.com/track/3fkPMWQ6cBNBLuFcPyMS8s,0.532,0.728,9,-9.079,0.0352,0.106,0.0108,0.0849,0.69,134.303
59,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,180018,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,0.552,0.65,1,-7.199,0.128,0.422,0.000275,0.372,0.316,167.788
60,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,209273,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,0.515,0.479,3,-7.458,0.0261,0.544,0.00598,0.191,0.284,88.964
61,YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,174357,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14,0.672,0.588,1,-9.573,0.133,0.619,0.241,0.0992,0.204,169.033
62,Where Is My Mind?,6mcxQ1Y3uQRU0IHsvdNLH1,236973,https://open.spotify.com/track/6mcxQ1Y3uQRU0IHsvdNLH1,0.518,0.436,4,-14.134,0.0349,0.0157,0.000621,0.079,0.27,80.88
63,Creep,6b2oQwSGFkzsMtQruIWm2p,238640,https://open.spotify.com/track/6b2oQwSGFkzsMtQruIWm2p,0.515,0.43,7,-9.935,0.0369,0.0102,0.000141,0.129,0.104,91.841
64,Killing In The Name,59WN2psjkt1tyaxjspN8fp,313573,https://open.spotify.com/track/59WN2psjkt1tyaxjspN8fp,0.466,0.833,7,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785
65,Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,229466,https://open.spotify.com/track/0tZ3mElWcr74OOhKEiNz1x,0.412,0.919,5,-7.291,0.184,0.0124,0.0601,0.424,0.572,166.367
66,Guerrilla Radio,1wsRitfRRtWyEapl0q22o8,206200,https://open.spotify.com/track/1wsRitfRRtWyEapl0q22o8,0.599,0.957,11,-5.764,0.188,0.0129,7.06e-05,0.155,0.489,103.68
67,Testify,7lmeHLHBe4nmXzuXc0HDjk,210133,https://open.spotify.com/track/7lmeHLHBe4nmXzuXc0HDjk,0.47,0.978,7,-5.399,0.0727,0.0261,1.09e-05,0.356,0.503,117.906
68,Sleep Now In the Fire,1MQTmpYOZ6fcMQc56Hdo7T,205600,https://open.spotify.com/track/1MQTmpYOZ6fcMQc56Hdo7T,0.426,0.929,2,-6.729,0.0701,0.00162,0.105,0.0789,0.539,127.059
69,Renegades Of Funk,5YBVDvTSSSiqv7KZDeUlXA,274160,https://open.spotify.com/track/5YBVDvTSSSiqv7KZDeUlXA,0.651,0.908,2,-4.019,0.0577,0.00184,0.000579,0.384,0.769,123.851
