,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
27,Sofia,4PEqbNYd7kQPSOYz8kTwYJ,158700,https://open.spotify.com/track/4PEqbNYd7kQPSOYz8kTwYJ,0.869,0.639,1,-5.324,0.0874,0.0493,0.0,0.111,0.365,99.958
28,SO DONE,3qgPpwtuRu5oP8EtFSj8HE,126521,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,0.719,0.598,9,-6.254,0.077,0.232,0.0,0.115,0.303,142.592
29,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",0DYNL4xbYWgNzppUamtyR4,144860,https://open.spotify.com/track/0DYNL4xbYWgNzppUamtyR4,0.721,0.632,5,-6.695,0.0358,0.0693,0.0,0.291,0.296,92.057
30,Holding On,6CN7FuZ7o1xle9TNxApGeQ,126443,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ,0.706,0.76,8,-4.702,0.0369,0.0599,1.46e-06,0.202,0.564,95.499
31,time is running out,5m1e17PlqeePSDvwICyKlZ,97215,https://open.spotify.com/track/5m1e17PlqeePSDvwICyKlZ,0.827,0.464,5,-7.513,0.183,0.213,0.0,0.128,0.705,157.917
32,talk it out,1Kc3I8z2m0ysEZUdvKIaqH,151244,https://open.spotify.com/track/1Kc3I8z2m0ysEZUdvKIaqH,0.815,0.518,1,-7.932,0.0644,0.0501,2.27e-05,0.162,0.518,106.042
33,Coco (feat. DaBaby),2V6pjeOCuPBVlatcWTXUtP,142000,https://open.spotify.com/track/2V6pjeOCuPBVlatcWTXUtP,0.692,0.774,7,-4.385,0.0872,0.146,0.0,0.155,0.533,98.066
34,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,270506,https://open.spotify.com/track/0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948
35,Love Or Lust,05EjphKqE2EJVMy0iORf1l,176373,https://open.spotify.com/track/05EjphKqE2EJVMy0iORf1l,0.718,0.651,8,-3.594,0.13,0.112,0.0,0.101,0.723,144.042
36,Whipski (feat. Lil Skies & Internet Money),0a2Yk4ORO4MsGaJ4DI03qx,183982,https://open.spotify.com/track/0a2Yk4ORO4MsGaJ4DI03qx,0.841,0.545,9,-8.013,0.222,0.268,0.0,0.25,0.305,94.528
37,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,218348,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,0.709,0.662,8,-4.55,0.0766,0.00966,0.0,0.108,0.439,150.046
38,Long Beach,6tqIes4TjudsjfIpK4P2Jh,252778,https://open.spotify.com/track/6tqIes4TjudsjfIpK4P2Jh,0.809,0.613,2,-8.402,0.175,0.0685,0.0,0.107,0.562,104.991
39,Higher (feat. iann dior) - Dimitri Vegas & Like Mike Remix,1mkyynaUpbuzxGPUEBCVic,173840,https://open.spotify.com/track/1mkyynaUpbuzxGPUEBCVic,0.691,0.786,1,-6.11,0.0667,0.244,0.0,0.181,0.31,115.068
40,Parked Cars (feat. KYLE & Kota the Friend),3dQIjb8RUcUZJxHCbX5Gs5,216933,https://open.spotify.com/track/3dQIjb8RUcUZJxHCbX5Gs5,0.748,0.527,9,-8.48,0.0754,0.103,0.0,0.243,0.538,142.908
41,NOT SOBER (feat. Polo G & Stunna Gambino),1JXBNvlDEl2epKSJ9EOgKX,216000,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX,0.671,0.639,2,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82
42,On the Run,0USo3RXf528L0lXUlQUErJ,153600,https://open.spotify.com/track/0USo3RXf528L0lXUlQUErJ,0.745,0.656,6,-6.778,0.0353,0.00196,0.0,0.0896,0.493,124.93
43,YiPiYaY,0tlM57cmnhLbHwxU8hGox4,105211,https://open.spotify.com/track/0tlM57cmnhLbHwxU8hGox4,0.859,0.592,7,-4.505,0.14,0.095,0.0,0.0841,0.463,147.036
44,RIDING,4JnX8tY9me7jHqDwgifhwU,145867,https://open.spotify.com/track/4JnX8tY9me7jHqDwgifhwU,0.777,0.702,4,-6.374,0.041,0.0308,0.0,0.0804,0.569,121.016
45,Fell Too Far,3wT2sBMJHXCkSexVBBhrCH,225192,https://open.spotify.com/track/3wT2sBMJHXCkSexVBBhrCH,0.757,0.645,5,-7.349,0.211,0.0683,0.0,0.0714,0.509,145.092
46,cheers (with Wiz Khalifa),41uMT21Z2Sts6UNsz19ZH5,201009,https://open.spotify.com/track/41uMT21Z2Sts6UNsz19ZH5,0.795,0.642,9,-4.431,0.0288,0.0509,0.0,0.17,0.669,97.999
47,Let You Down,52okn5MNA47tk87PeZJLEL,212120,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997
48,Endless Nightmare,2CHuu85IjdomB4wPkDwoZp,151308,https://open.spotify.com/track/2CHuu85IjdomB4wPkDwoZp,0.728,0.573,6,-8.388,0.0347,0.00716,0.0,0.164,0.315,139.947
49,Scars (feat. Yung Pinch),5vYFytw8LxagF6WbpK5imG,196728,https://open.spotify.com/track/5vYFytw8LxagF6WbpK5imG,0.705,0.809,5,-4.38,0.0772,0.0667,0.0,0.122,0.578,150.076
50,Carefree,0UfB1oHKwWuBTBAuIZc0V7,179352,https://open.spotify.com/track/0UfB1oHKwWuBTBAuIZc0V7,0.813,0.468,8,-9.314,0.0556,0.157,0.0,0.0726,0.595,92.944
51,Do Re Mi,6eAbUNSkghrZnDe7pcALDs,133548,https://open.spotify.com/track/6eAbUNSkghrZnDe7pcALDs,0.727,0.779,5,-5.498,0.0309,0.0153,2.44e-05,0.167,0.344,123.995
52,Breathe (feat. kaspara),7pDdE5FLqcNCvjxzRzm80r,175081,https://open.spotify.com/track/7pDdE5FLqcNCvjxzRzm80r,0.753,0.749,6,-5.214,0.0314,0.0546,4.39e-06,0.166,0.589,121.988
53,Over It,4T4Hfnrf0UE1JOSCFZrHDE,208793,https://open.spotify.com/track/4T4Hfnrf0UE1JOSCFZrHDE,0.688,0.674,1,-6.288,0.0775,0.199,0.0,0.0835,0.774,105.029
54,complicate it,53iLwDjHRtP84RCze0ltth,156773,https://open.spotify.com/track/53iLwDjHRtP84RCze0ltth,0.706,0.599,1,-5.248,0.0518,0.318,0.0,0.083,0.463,94.096
55,I might,2XOf1wURc66u5OvG809rIO,127733,https://open.spotify.com/track/2XOf1wURc66u5OvG809rIO,0.727,0.657,8,-7.186,0.0456,0.0467,0.0,0.193,0.423,150.051
56,regret,5TcasgWQuhtJhXv2RiIIu0,181260,https://open.spotify.com/track/5TcasgWQuhtJhXv2RiIIu0,0.704,0.659,7,-5.47,0.103,0.14,0.0,0.113,0.398,159.985
57,White Iverson,6eT7xZZlB2mwyzJ2sUKG6w,256533,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,0.675,0.562,7,-7.678,0.0352,0.233,0.0,0.0816,0.309,130.098
58,Calabasas,4TXdMmTNsCETBK0D7PCYsL,160000,https://open.spotify.com/track/4TXdMmTNsCETBK0D7PCYsL,0.861,0.632,3,-5.754,0.0451,0.0627,0.0,0.15,0.327,132.004
59,FOOL'S GOLD,3nIlBeSIVnDbWFO3mExxV2,149843,https://open.spotify.com/track/3nIlBeSIVnDbWFO3mExxV2,0.662,0.525,6,-8.546,0.0341,0.281,0.0,0.199,0.577,133.937
60,Drifting,5cSg8SdClubjZ32WrKwzAW,162711,https://open.spotify.com/track/5cSg8SdClubjZ32WrKwzAW,0.731,0.803,8,-7.23,0.0506,0.249,0.0,0.0902,0.452,94.519
61,Bad Dream,4vDGc8mD9kHbC2Yy6pF6SE,147840,https://open.spotify.com/track/4vDGc8mD9kHbC2Yy6pF6SE,0.731,0.746,8,-3.43,0.0311,0.00104,5.73e-06,0.117,0.555,125.016
62,Chemistry,7niut1GcKrCVZe4mx7Tqp8,133333,https://open.spotify.com/track/7niut1GcKrCVZe4mx7Tqp8,0.804,0.464,8,-8.976,0.273,0.203,0.0,0.0933,0.517,104.954
63,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,233786,https://open.spotify.com/track/4X5f3vT8MRuXF68pfjNte5,0.853,0.693,1,-6.87,0.275,0.0239,0.0,0.11,0.662,95.967
64,Movie Star (feat. Pharrell Williams),3u8bblcJtOxxmGzJrviWLp,142590,https://open.spotify.com/track/3u8bblcJtOxxmGzJrviWLp,0.829,0.488,8,-7.275,0.183,0.00461,0.0,0.107,0.551,93.199
65,State Fair,0PyJRNmJvJJ5OmffwQf5we,194526,https://open.spotify.com/track/0PyJRNmJvJJ5OmffwQf5we,0.846,0.603,6,-6.41,0.187,0.16,0.0,0.198,0.598,95.032
66,UP,2yayJdN0THmDy3Cco1TZtI,211687,https://open.spotify.com/track/2yayJdN0THmDy3Cco1TZtI,0.73,0.718,9,-4.661,0.241,0.225,0.0,0.198,0.494,119.962
67,CONVERSATIONS,32FMAbZAzs3D70UuvnN6y4,164174,https://open.spotify.com/track/32FMAbZAzs3D70UuvnN6y4,0.674,0.721,7,-6.489,0.0293,0.13,9.57e-05,0.0464,0.757,132.053
68,Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,156578,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ,0.792,0.793,5,-6.185,0.0841,0.0872,0.0,0.22,0.775,123.031
69,I Like You (A Happier Song) (with Doja Cat),0O6u0VJ46W86TxN9wgyqDj,192840,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,0.733,0.67,5,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964
70,Reminder,37F0uwRSrdzkBiuj0D5UHI,218880,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,0.706,0.505,8,-6.923,0.193,0.142,0.0,0.164,0.388,160.053
71,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,257839,https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,1,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017
72,OH MY LORD (feat. 24kGoldn),1hQTaxMocyO7uH3Mko9Tn2,147022,https://open.spotify.com/track/1hQTaxMocyO7uH3Mko9Tn2,0.8,0.525,6,-6.519,0.274,0.252,0.0,0.142,0.553,93.983
